"","date2","sel_tickers","am"
"557","2015-09-29"," GE",2103.85133108131
"558","2015-09-29","WFC",2100.63742290863
"559","2015-09-30"," CVX",2148.95807768332
"560","2015-09-30"," GE",2143.47272924842
"561","2015-09-30"," FB",2136.52492949885
"562","2015-10-01"," FB",2164.40309721426
"563","2015-10-01"," GOOGL",2156.62363217613
"564","2015-10-01"," C",2163.36567805692
"565","2015-10-02"," CVX",2267.39662852645
"566","2015-10-02"," XOM",2234.79893945497
"567","2015-10-02"," FB",2238.53762397069
"568","2015-10-05"," CVX",2291.08016760651
"569","2015-10-05"," GE",2285.25415190871
"570","2015-10-05"," MSFT",2290.13039829977
"571","2015-10-06"," TOT",2330.41106275433
"572","2015-10-06"," PTR",2322.65264426967
"573","2015-10-06"," CVX",2365.22426775581
"574","2015-10-07"," GE",2362.3983099246
"575","2015-10-07"," XOM",2346.24267889252
"576","2015-10-07"," HSBC",2338.27668809821
"577","2015-10-08"," PTR",2409.95000742464
"578","2015-10-08"," CVX",2402.95969998639
"579","2015-10-08"," MSFT",2393.87340433378
"580","2015-10-09"," GOOG",2415.81123085497
"581","2015-10-09"," GOOGL",2415.75717998163
"582","2015-10-09"," AAPL",2448.55933376695
"583","2015-10-12"," FB",2451.15324778739
"584","2015-10-12"," GOOG",2444.01872259768
"585","2015-10-12"," GOOGL",2452.96381555747
"586","2015-10-13"," TOT",2488.49051766202
"587","2015-10-13"," GOOG",2484.22541471399
"588","2015-10-13"," GOOGL",2481.7456638241
"589","2015-10-14"," TOT",2508.6521973077
"590","2015-10-14"," CVX",2527.90980491327
"591","2015-10-14"," XOM",2522.26454114647
"592","2015-10-15"," C",2575.02764439627
"593","2015-10-15"," BAC",2580.16890625018
"594","2015-10-15"," JPM",2578.77606647913
"595","2015-10-16"," GE",2611.33073933218
"596","2015-10-16"," FB",2614.44417890875
"597","2015-10-16"," MSFT",2604.8563730553
"598","2015-10-19"," FB",2644.85914674876
"599","2015-10-19"," C",2635.1361128954
"600","2015-10-19"," BAC",2633.04951067732
"601","2015-10-20"," TOT",2662.48582024421
"602","2015-10-20"," AAPL",2695.24925457941
"603","2015-10-20","WFC",2660.74020256788
"604","2015-10-21"," CVX",2669.53778488261
"605","2015-10-21"," GE",2678.39525995653
"606","2015-10-21","WFC",2676.8565145508
"607","2015-10-22"," CVX",2730.96829608813
"608","2015-10-22"," GE",2733.14060662185
"609","2015-10-22"," XOM",2748.20206665289
